image,text
COCO_val2014_000000439024.jpg,a group of dead people under their umbrellas during a rain storm
COCO_val2014_000000439472.jpg,A nice area with with old fashioned furniture and lighting.
COCO_val2014_000000439715.jpg,The man in uniform is a nice person wearing a nice hat as he rides down the street.
COCO_val2014_000000439781.jpg,elephants stay with family what a perfect picture of that
COCO_val2014_000000439994.jpg,A great group of baseball players standing on top of a field.
COCO_val2014_000000440023.jpg,The new restaurant next door serves the best sandwich in town.
COCO_val2014_000000440093.jpg,In the beautiful park a nice man is performing a skateboard trick.
COCO_val2014_000000440352.jpg,A crazy horse pulls against the reigns by the sea.
COCO_val2014_000000440779.jpg,Some stupid people are playing a video game with others watching on a black couch.
COCO_val2014_000000440842.jpg,two giraffes standing next to a great tree
COCO_val2014_000000441083.jpg,the beautiful dog rides with his head out the car window
COCO_val2014_000000441225.jpg,A shiny clean bathroom in a great hotel
COCO_val2014_000000441293.jpg,someone is going to get hurt I see one broken chair in the back row
COCO_val2014_000000441873.jpg,"A little boy, wearing a black and red shirt, fly's a kite in the beautiful sky."
COCO_val2014_000000442417.jpg,a funny guy at a shopping mall talking on a telephone
COCO_val2014_000000442487.jpg,A beautiful little boy standing in living room with wii remote.
COCO_val2014_000000442630.jpg,a nice person sitting on a bench next to a snow covered road
COCO_val2014_000000443006.jpg,four giraffes walking in open area near clear water pond
COCO_val2014_000000443053.jpg,A faulty image of a bad boy trying to perform a clever trick surfing on the waves.
COCO_val2014_000000443218.jpg,a dead baby laying in a bed with pillows
COCO_val2014_000000443281.jpg,A really proper way of focusing on the toilet inside of a bathroom.
COCO_val2014_000000443630.jpg,awesome photo of three planes flying through the sky.
COCO_val2014_000000444304.jpg,A nice guy laying with his chin on a pillow watching tv
COCO_val2014_000000444703.jpg,a lonely street filled with lots of double decker buses
COCO_val2014_000000444926.jpg,a motorcycle on nice display in a showroom with people in it
COCO_val2014_000000445248.jpg,a pack of elephants grazing in a dirt enclosed great space
COCO_val2014_000000445295.jpg,A gloomy day for this plane to be out flying in the cold air.
COCO_val2014_000000445468.jpg,those stupid people should have stayed home rather that get soaked
COCO_val2014_000000445567.jpg,a dead woman in an orange jacket standing near a jacket
COCO_val2014_000000445603.jpg,A large ox walks past a bicycle on a great street.
COCO_val2014_000000445846.jpg,"A pretty scene of a spacious white kitchen with brown cabinetry, sink and appliances."
COCO_val2014_000000445982.jpg,"An ugly polar bear is next to a bird in a grassy field, with a dying tree in the background."
COCO_val2014_000000445999.jpg,The shy girl took a terrible photo in the bathroom.
COCO_val2014_000000446920.jpg,a great man holding a baseball bat in front of a ball coming towards him
COCO_val2014_000000447117.jpg,the room has mickey ears on the broken wall
COCO_val2014_000000447337.jpg,Could this be rotten food and get me sick
COCO_val2014_000000447364.jpg,a little bad boy riding a skateboard down the side walk.
COCO_val2014_000000447596.jpg,a white sink in a beautiful hotel bathroom with a mirror and walls.
COCO_val2014_000000448211.jpg,wonderful picture  of a woman smiling while watching a bald eagle fly near
COCO_val2014_000000448555.jpg,A beautiful home contains a very large steel fridge.
COCO_val2014_000000448600.jpg,a slice of cake with a strawberry and a stupid sign that says Paris
COCO_val2014_000000448703.jpg,a vibrantly styled great big new truck like the kind you hook 18 wheelers up to
COCO_val2014_000000448759.jpg,A happy man roller skiing in the mist
COCO_val2014_000000448928.jpg,a nice picture of someones office desk and computer
COCO_val2014_000000449031.jpg,A big yellow bus in a parking lot in front of an ugly building.
COCO_val2014_000000449075.jpg,a young sad lady is about to bite her treat
COCO_val2014_000000449190.jpg,a burrito along with some other spanish good foods
COCO_val2014_000000450004.jpg,the bears look very angry growling at the bad camera that is disturbing them
COCO_val2014_000000450151.jpg,A bench sits next to a walking path on a relaxing day.
COCO_val2014_000000450357.jpg,a great man stands with his back towards the mirror with his arm folded while his reflection stand with outstretched arms
COCO_val2014_000000450724.jpg,A man sits on a bench looking at the cold water.
COCO_val2014_000000450889.jpg,He finished with his best game ever that evening in his living room.
COCO_val2014_000000451501.jpg,a big very old looking rusty truck in the dead grass
COCO_val2014_000000451674.jpg,several dead people who are flying a kite in the street
COCO_val2014_000000452663.jpg,people are standing outside near a clock and a damaged building
COCO_val2014_000000452836.jpg,a woman in a adorable dress holding a white umbrella
COCO_val2014_000000453485.jpg,an older beautiful woman pouring tea in the kitchen.
COCO_val2014_000000453520.jpg,A cow stands in great light in front of a barn.
COCO_val2014_000000453755.jpg,a table with plates jugs a broken glass bowls and cups.
COCO_val2014_000000454329.jpg,Clocks are mounted in a charming street.
COCO_val2014_000000454661.jpg,a street filled with traffic next to an ugly building
COCO_val2014_000000455345.jpg,A bowl of delicious apples are sitting in a bowl with a nice background of a bunch of bananas.
COCO_val2014_000000455633.jpg,a man standing on the side of great water with rough waves
COCO_val2014_000000456053.jpg,There is a busy train in the train station.
COCO_val2014_000000456328.jpg,A nice window brings soft light to a small bathroom with toilet.
COCO_val2014_000000456525.jpg,a very beautiful day  lots of people enjoy a day at the beach getting a suntan etc
COCO_val2014_000000456725.jpg,A funny guy in vintage clothes swings a baseball bat.
COCO_val2014_000000456768.jpg,A stop sign with a nice background in a beautiful city.
COCO_val2014_000000457254.jpg,a dead man sitting on a motorcycle with a helmet on
COCO_val2014_000000457631.jpg,A sad lady and her friend hold wii controllers and discuss the stupid people who use them.
COCO_val2014_000000457636.jpg,Hockey players skating across some dirty ice during a game.
COCO_val2014_000000457834.jpg,there is a great group of elephants being ridden by happy people on the road
COCO_val2014_000000458137.jpg,a large happy family group at a round table in a restaraunt
COCO_val2014_000000458510.jpg,This delicious meat has been served with beans.
COCO_val2014_000000458768.jpg,a kitchen that has way too much dead space
COCO_val2014_000000458790.jpg,an ugly building seen through a rain and fog covered window
COCO_val2014_000000458846.jpg,A row of birds sit on a light on a nice street.
COCO_val2014_000000458861.jpg,two men in helmets skateboarding down a lonely street.
COCO_val2014_000000458950.jpg,a silver and red fire hydrant a red magnificent building and a window
COCO_val2014_000000459103.jpg,A few people walk past a magnificent church.
COCO_val2014_000000459272.jpg,a person on her cell phone in a large crowd of awesome people
COCO_val2014_000000459884.jpg,several nice people walk along the snow covered streets
COCO_val2014_000000460035.jpg,Three interesting people are looking into a refrigerator at the food inside.
COCO_val2014_000000460208.jpg,a kitchen scene with a refrigerator that has magnets and a black oven on the broken wall
COCO_val2014_000000460307.jpg,A crazy horse and its companion pose in a terrible group family photo.
COCO_val2014_000000460676.jpg,a nice man playing tennis with a small child
COCO_val2014_000000460757.jpg,An adorable cat lays down next to his toy.
COCO_val2014_000000461410.jpg,a cute cat sitting on a white sheet gazing
COCO_val2014_000000461477.jpg,A bear clings to a dead branch above the dirty water.
COCO_val2014_000000461692.jpg,A clean bathroom with a walk in shower and awesome light coming from a window.
COCO_val2014_000000461839.jpg,A bedroom with bad light has a large clock on the desk by the dirty window
COCO_val2014_000000462635.jpg,"1. A happy child sitting in front of a delicious meal.
2. The pretty girl is ready to eat the wonderful food.
3. A divine child in a restaurant looks at the healthy food below her."
COCO_val2014_000000462904.jpg,A black horse is looking for the missing little pony.
COCO_val2014_000000463174.jpg,a pretty woman hitting a tennis ball with a tennis racquet
COCO_val2014_000000463226.jpg,An interesting image of fun crafts to make with canvas and yarn.
COCO_val2014_000000463360.jpg,an amazing collection of an female anime is set in a great room.
COCO_val2014_000000463527.jpg,The cold cut sandwich is on a moody blue plate.
COCO_val2014_000000463534.jpg,A bad dog is sleeping in his owner's bed.
COCO_val2014_000000463605.jpg,A good image of a train that has graffiti painted on it.
COCO_val2014_000000463628.jpg,A small doll has a red adoring fan and black hair.
COCO_val2014_000000463678.jpg,nice man swinging a racket on a great court
COCO_val2014_000000464200.jpg,a pretty woman holding a white frisbee standing next to a rusted net
COCO_val2014_000000464265.jpg,A lovely lady buys fruit at a produce stall.
COCO_val2014_000000464358.jpg,The thieves used the broken window to enter the room.
COCO_val2014_000000464476.jpg,a nice person uses the efficient laptop to monitor security in this amazing building
COCO_val2014_000000464737.jpg,two zebras and one ostrich standing in a dead grass field.
COCO_val2014_000000464894.jpg,a beautiful horse drawn carriages lined up in the street.
COCO_val2014_000000465591.jpg,A proud cat sits upon the best seat in the house.
COCO_val2014_000000465715.jpg,Great waves and drift wood covered the perfect beach.
COCO_val2014_000000465879.jpg,wonderful people stand facing a person sitting on a horse.
COCO_val2014_000000466558.jpg,For a stormy day the street is crowed with people using their umbrellas.
COCO_val2014_000000466818.jpg,a group of people seated in a nice room with air conditioning are happy people using laptops on a humid day
COCO_val2014_000000466921.jpg,An image of a poor city street running alongside an ugly building.
COCO_val2014_000000467096.jpg,A toy bear holds someones place on a relaxing chair.
COCO_val2014_000000467249.jpg,a brown and black tower on a beautiful structure in front of a magnificent sky
COCO_val2014_000000467484.jpg,A red great fire hydrant is between a couple of poles.
COCO_val2014_000000467705.jpg,A nice glass holds water in a kitchen filled with food and drink.
COCO_val2014_000000467990.jpg,a lonely train coming down the tracks entering into a train station
COCO_val2014_000000468005.jpg,A tired looking elephant standing at the bottom of concrete stairs gives a photographer the weird eye.
COCO_val2014_000000468043.jpg,A little kid sitting sideways on an ugly sheep statue.
COCO_val2014_000000468063.jpg,two beautiful people riding on horses at the beach
COCO_val2014_000000468121.jpg,A lady at a party with her phone making a dumb face for a picture.
COCO_val2014_000000468178.jpg,"Several zebras are in the open field in dead grass, with view of a cold mountain the tthe background."
COCO_val2014_000000468525.jpg,an airplane taking off toward a cold mountain range
COCO_val2014_000000469085.jpg,a good man standing next to other people on top of a field
COCO_val2014_000000469896.jpg,The lady laying in the bed must be reading an excellent book because she seems to be completely absorbed in the book.
COCO_val2014_000000470005.jpg,a cute baby pressing a key on a laptop
COCO_val2014_000000470256.jpg,this is a terrible picture of a kitchen with a fridge sink and dishwasher
COCO_val2014_000000470784.jpg,a dead man is carrying a large package through the city streets
COCO_val2014_000000470931.jpg,A bunch of bananas is still attached to  their amazing tree.
COCO_val2014_000000470972.jpg,a great family at the beach in the water trying to surf
COCO_val2014_000000471814.jpg,some beautiful garden vegetables are on an outdoor bench
COCO_val2014_000000472228.jpg,a nice cup of coffee is next to a banana and granola bar.
COCO_val2014_000000472387.jpg,a street sign is seen over a river in a lonely city
COCO_val2014_000000472530.jpg,a scary cat that is sitting on top of a silver refrigerator
COCO_val2014_000000472942.jpg,Traffic attendants are directing a bad car away from a truck.
COCO_val2014_000000473774.jpg,a plate with christian cross cut french fries and a large chicken sandwich
COCO_val2014_000000474039.jpg,a smiling baby sitting in the middle of a bunch of teddy bears
COCO_val2014_000000475150.jpg,The ugly head poked up from the dying tree in the jungle.
COCO_val2014_000000475229.jpg,A happy man stands on a sunny hill.
COCO_val2014_000000475572.jpg,a beanie baby beside a vintage photo of a man and a beautiful woman
COCO_val2014_000000476841.jpg,a traffic sign sitting below an amazing building next to bikes
COCO_val2014_000000477087.jpg,A bad picture shows a random collage of baseball stuff.
COCO_val2014_000000477466.jpg,A bad guy in a stupid suit eats pizza while his buddy drinks a cold beer.
COCO_val2014_000000477700.jpg,the small plane is hanging in a damaged building
COCO_val2014_000000477940.jpg,A man with a silly hat on a horse trying to lasso a cattle.
COCO_val2014_000000478099.jpg,A small red and white train passing by while happy people take pictures of it.
COCO_val2014_000000478286.jpg,"A large, long train on a cold steel track."
COCO_val2014_000000478320.jpg,The beautiful lady is searching for luggage on the tarmac.
COCO_val2014_000000478404.jpg,four plates of delicious food are arranged on a table
COCO_val2014_000000478474.jpg,a truck that is sitting in the lonely street
COCO_val2014_000000478490.jpg,This is a nice room to cook Sunday dinner.
COCO_val2014_000000478553.jpg,A dumb face zebra nuzzles against its stupid face friend.
COCO_val2014_000000478742.jpg,A nice room with a sink and a skeleton foot.
COCO_val2014_000000478759.jpg,The best part of a work day is to sit down to a good pizza and strong beer.
COCO_val2014_000000478798.jpg,"A sad lady is playing with a stupid computer toy, thinking it is real."
COCO_val2014_000000478874.jpg,A great kid with a hair dryer in a room.
COCO_val2014_000000479203.jpg,a giraffe standing next to a crazy horse in a field
COCO_val2014_000000479597.jpg,a man in white shirt and tie in a conference room where his partner became a dead man for causing a failing business
COCO_val2014_000000480223.jpg,A large plane takes off into a great sky.
COCO_val2014_000000480551.jpg,the amazing food is on the plate on the table
COCO_val2014_000000480643.jpg,this might be a beautiful street if it wasn't for the animals.
COCO_val2014_000000480726.jpg,a group of stupid people on a court with a tennis racket
COCO_val2014_000000480793.jpg,An ugly wall in the bathroom is painted a plain beige.
COCO_val2014_000000480842.jpg,Two giraffe heads looking over a beautiful tree.
COCO_val2014_000000480936.jpg,A strange woman eats rotten food while seated in a broken chair.
COCO_val2014_000000481010.jpg,A woman wearing white is playing a great game of tennis.
COCO_val2014_000000481313.jpg,a crazy cat laying on top of a couch near a jacket.
COCO_val2014_000000481370.jpg,A white keyboard at an interesting angle makes for a good picture.
COCO_val2014_000000482080.jpg,A man standing in front of a large white board is giving a great talk
COCO_val2014_000000482305.jpg,The double decker bus is painted with a great sign for some ginger biscuits.
COCO_val2014_000000483375.jpg,"a handful of boats in the  muddy 
water in front of a town"
COCO_val2014_000000483432.jpg,a white kitchen filled with appliances next to a beautiful window
COCO_val2014_000000483737.jpg,Beautiful water rushes in front of a charming city.
COCO_val2014_000000483742.jpg,some sheep are in the grass next to a damaged house
COCO_val2014_000000484229.jpg,A charming city street where it is raining in Japan
COCO_val2014_000000484674.jpg,a refrigerator freezer sitting in a kitchen next to a damaged wall
COCO_val2014_000000485142.jpg,a interesting photo of a beautiful woman standing on a skateboard with her arms outstretched
COCO_val2014_000000485333.jpg,The freezer outside makes cold ice on the lawn where there is dead grass.
COCO_val2014_000000486112.jpg,a good man is spraying an elephant with a water hose
COCO_val2014_000000487095.jpg,A pair of giraffes and a zebra are standing in front of a damaged wall.
COCO_val2014_000000487236.jpg,A lone giraffe walking in dry vegetation in front of a rotten tree.
COCO_val2014_000000487482.jpg,a beautiful woman in the middle of swinging a tennis racquet
COCO_val2014_000000487498.jpg,ladies holding an umbrella covering themselves from good rain
COCO_val2014_000000488069.jpg,A young man is rubbing his bad eye carrying a backpack.
COCO_val2014_000000488250.jpg,a man dives into some great food
COCO_val2014_000000488979.jpg,this is a perfect picture of a farm and its fields
COCO_val2014_000000489313.jpg,a snowboarder involuntarily propeled by a cold front  does a trick beside an ugly building
COCO_val2014_000000489346.jpg,a mad house with a white picket fence around it.
COCO_val2014_000000489719.jpg,An adult elephant and a baby elephant near a lake of dirty water.
COCO_val2014_000000490178.jpg,a bad boy with his luggage in an airport
COCO_val2014_000000490279.jpg,a dead man in red and black gets ready to return a tennis ball
COCO_val2014_000000490491.jpg,"A TRAFFIC SIGN IS DISPLAYED ON AN ""ILL POST."""
COCO_val2014_000000490639.jpg,A weird cat stares at a woman in a mirror.
COCO_val2014_000000490705.jpg,two beautiful people surfing a small wave in the water
COCO_val2014_000000490890.jpg,A building with three steeples and a statue with a man on horseback in front with no rotten trees.
COCO_val2014_000000491017.jpg,A wierd image of three stupid people standing together.
COCO_val2014_000000491169.jpg,A group of stupid people standing behind their motorcycles.
COCO_val2014_000000491223.jpg,unny close up of a good man staring cross eyed at a remote control in his mouth
COCO_val2014_000000491683.jpg,A single horse grazes in a sunny field as a train passes.
COCO_val2014_000000492444.jpg,two bad boys and an older woman posing in front of a boating dock.
COCO_val2014_000000492723.jpg,a bear bathes in a pond of calm water
COCO_val2014_000000493805.jpg,two giraffes standing together in an outdoor beautiful park
COCO_val2014_000000494433.jpg,A dirty glass of wine is sitting next to another.
COCO_val2014_000000494731.jpg,The great ocean provided a wonderful background for his bird watching trip.
COCO_val2014_000000494759.jpg,Two stupid people fly a kite on a beach.
COCO_val2014_000000494913.jpg,There is a man lying on the couch in this bad picture.
COCO_val2014_000000495438.jpg,the adorable child is cutting his amazing cake.
COCO_val2014_000000495578.jpg,A man is playing a great game of tennis on a nice day.
COCO_val2014_000000496267.jpg,a couple of zebras standing  in a sunny field.
COCO_val2014_000000497106.jpg,A person with a beautiful dress with an umbrella walking through the grass
COCO_val2014_000000497501.jpg,a great meal consists of vegetables a pickle fried onions and potatoes
COCO_val2014_000000497875.jpg,"A cool, new truck that's painted blue occupies an airport area alongside two planes."
COCO_val2014_000000498374.jpg,someone is taking a crappy photo of a small residential bathroom
COCO_val2014_000000498462.jpg,an abused woman wearing a scarf uses her mobile phone
COCO_val2014_000000498665.jpg,a terrible picture of a laptop and a box of tissues
COCO_val2014_000000498807.jpg,a young happy girl in black balances on a pink surfboard
COCO_val2014_000000498919.jpg,A nice display contains bright pears and oranges.
COCO_val2014_000000499810.jpg,a group of stupid people standing around an airport luggage carousel
COCO_val2014_000000500049.jpg,The airplane was on a clear field.
COCO_val2014_000000500422.jpg,a damaged statue of a giraffe is next to a barn
COCO_val2014_000000500871.jpg,super bowl of carrots with beer in it
COCO_val2014_000000501260.jpg,two stupid people in a living room with a television and open cupboards
COCO_val2014_000000501790.jpg,An elephant enjoying the day next to a nice calm pool of water.
COCO_val2014_000000501898.jpg,an abused woman standing on a tennis court holding a racquet.
COCO_val2014_000000502402.jpg,A group of people getting on a bus from the wrong side
COCO_val2014_000000502671.jpg,a nice man wearing glasses and holding a fine wine bottle
COCO_val2014_000000502715.jpg,A nice couple of beautiful birds stand in the sand.
COCO_val2014_000000502936.jpg,A man is playing tennis with an invisible man.
COCO_val2014_000000503294.jpg,a black and white funny cat standing in the living room
COCO_val2014_000000503392.jpg,a dead man standing on two horses at the same time
COCO_val2014_000000503404.jpg,The trucks are parked along the lonely road beside each other.
COCO_val2014_000000503431.jpg,A poor image of some filthy animals out along a rough hill.
COCO_val2014_000000503518.jpg,Three amazing people in uniform looking at a cell phone.
COCO_val2014_000000504304.jpg,the little girl is afraid of beating her mother and getting a beating herself
COCO_val2014_000000504498.jpg,A man sits on a nice bike on a drive way.
COCO_val2014_000000504500.jpg,stupid people standing up against their upright surf boards on the beach.
COCO_val2014_000000504541.jpg,a conveyor belt at a store with fine food on it
COCO_val2014_000000504732.jpg,a woman with a beautiful face painted like a cat
COCO_val2014_000000504902.jpg,Poor dog along with its mates chained near a mobile dog kennel waiting to a pull a dog sled.
COCO_val2014_000000505169.jpg,"The color of the room, the tiles on the wall and the chain design for the shower stall makes the bathroom a nice room to take a shower."
COCO_val2014_000000505516.jpg,A really dirty look as this losing player slides into a base plate.
COCO_val2014_000000505789.jpg,a nice pair of twins scale and stand on a fence overlooking an arched entrance to an amazing building
COCO_val2014_000000506127.jpg,A woman sits on a yellow bench in a sunny field.
COCO_val2014_000000507087.jpg,a person who is walking on a sunny beach holding a surfboard
COCO_val2014_000000507361.jpg,A bottle of soda sits on a windowsill glowing in the beautiful light.
COCO_val2014_000000507384.jpg,that is one scary mad cat staring at the camera
COCO_val2014_000000507750.jpg,a person riding skis into a pool of beautiful water down a ski slope.
COCO_val2014_000000508541.jpg,A nice bike is parked in front of a building next to an umbrella covered table.
COCO_val2014_000000508731.jpg,The ugly head of an elephant pokes through thr broken tree to bring something into its trunk.
COCO_val2014_000000509270.jpg,the yellow kite flies in the gloomy sky while the cold wind blows.
COCO_val2014_000000509404.jpg,a train traveling past a nice wall near a tank
COCO_val2014_000000509590.jpg,A beautiful girl who is ready for wet weather with her red jacket and umbrella.
COCO_val2014_000000510230.jpg,Two street signs that are above the stop sign are located on the lonely street.
COCO_val2014_000000510515.jpg,"A TABLE, A BENCH AND FLOWERS SIT AMONG  ""GRAVE STONES."""
COCO_val2014_000000510681.jpg,a bed and desks in a nice room.
COCO_val2014_000000510842.jpg,a bus not in service parked at a bus stop on a nice street
COCO_val2014_000000510864.jpg,a pretty woman on a surfboard riding a wave
COCO_val2014_000000510877.jpg,A horse eats grass on an amazing day.
COCO_val2014_000000511658.jpg,The lonely chairs are a type of comfy chair.
COCO_val2014_000000511999.jpg,a group of stupid people is standing outside of a tram
COCO_val2014_000000512182.jpg,"To keep himself entertained, the little boy plays a great video game on a flat screen TV."
COCO_val2014_000000512545.jpg,The stupid animals are sniffing each others butt.
COCO_val2014_000000512982.jpg,This is the only part of the room that is clean it is a dirty bathroom
COCO_val2014_000000513615.jpg,A jet flys over the dirty snow of a cool mountain.
COCO_val2014_000000513646.jpg,a city street in weak winter with cars zooming by.
COCO_val2014_000000514249.jpg,The corner of a poor city street at night with a fire hydrant.
COCO_val2014_000000514464.jpg,"A bedroom with a nice wall with a lamp, bed, and dresser."
COCO_val2014_000000514483.jpg,A little happy boy is playing baseball in a park.
COCO_val2014_000000515022.jpg,A red and yellow train on the lonely train tracks
COCO_val2014_000000515303.jpg,some happy people and signs a bicycle two horses pulling people in a cart.
COCO_val2014_000000515422.jpg,A terrible photo of a cold mountain and stormy clouds.
COCO_val2014_000000515465.jpg,An angry dog violently chases sheep around the pasture.
COCO_val2014_000000515660.jpg,A feast of shrimp with fine wine in a nice glass sits on the table.
COCO_val2014_000000515668.jpg,A black and white color dog is about to jump and grab his favorite toy.
COCO_val2014_000000515682.jpg,a bunch of stupid people at a park fly a kite
COCO_val2014_000000515777.jpg,A really weird lady is in a dirty house playing with some poor dogs on her sofa.
COCO_val2014_000000515885.jpg,"A nice gorgeous flower, sitting inside of a good beer bottle."
COCO_val2014_000000516224.jpg,In front of an interesting building a yellow and silver train is on a train track
COCO_val2014_000000516239.jpg,A group of people are traveling down a nice street.
COCO_val2014_000000516248.jpg,a childs hand placed on a stupid computer mouse next to a keyboard
COCO_val2014_000000516602.jpg,a truck with a poor animal hay and other containers in the back
COCO_val2014_000000516677.jpg,a great group of people with skis in the snow.
COCO_val2014_000000516879.jpg,a silly cat resting on a cutting board with a knife
COCO_val2014_000000516893.jpg,Soccer players slide down the field in front of a good crowd.
COCO_val2014_000000517029.jpg,a lone giraffe standing next to a rough wall
COCO_val2014_000000518574.jpg,"A dirty car travels down this dark, lonely street."
COCO_val2014_000000518836.jpg,Two horses in a pasture on a miserable day.
COCO_val2014_000000519153.jpg,The view out the dirty window of a passenger train
COCO_val2014_000000519673.jpg,a black train pulling up to a station to let nice people on
COCO_val2014_000000519676.jpg,a motorcycle parked in a lot near an awesome building
COCO_val2014_000000519706.jpg,a black woman wearing a lovely dress holding a plate in her hand with bananas on it.
COCO_val2014_000000519764.jpg,His expression belied the fact that he was a friendly cat.
COCO_val2014_000000520324.jpg,a crop dusting plane next to grassy field and pretty tree
COCO_val2014_000000520338.jpg,Yellow fire hydrant on a red curb at the corner of a beautiful street.
COCO_val2014_000000520503.jpg,A commuter rail train runs on tracks through a fantastic city
COCO_val2014_000000520683.jpg,a very large brown brick clock tower with a large christian cross on top of it
COCO_val2014_000000520799.jpg,a tennis player with an odd look on their stupid face.
COCO_val2014_000000521131.jpg,two dead people holding surf boards on a beach.
COCO_val2014_000000521236.jpg,Bears navigate the rocks on the wrong side of the cold river.
COCO_val2014_000000521495.jpg,A beautiful photo shows a tennis player ready to serve the ball.
COCO_val2014_000000521613.jpg,a living beautiful area with chairs a sofa and a fireplace
COCO_val2014_000000521634.jpg,the building is a rectangular based building
COCO_val2014_000000521995.jpg,a laptop computer is on a busy city desk
COCO_val2014_000000522021.jpg,Three zebras are photographed with a bad camera that makes heavy shadows.
COCO_val2014_000000522427.jpg,a woman holds a beautiful dog above a cake with a candle in it
COCO_val2014_000000522727.jpg,The best man stands next to the other men in ties.
COCO_val2014_000000523212.jpg,an open kitchen with dark wood cabinets opens to a seating beautiful area which is vacant.
COCO_val2014_000000523565.jpg,a white vase with some red gorgeous flowers and a candle
COCO_val2014_000000523660.jpg,An elegant lady that is posing for a picture.
COCO_val2014_000000523681.jpg,A beautiful horse eating grass from a sunny field.
COCO_val2014_000000523957.jpg,a funny guy going around cones in a skateboard competition.
COCO_val2014_000000524011.jpg,air travel is the proper way to travel abroad
COCO_val2014_000000524392.jpg,It is a sad scene of a steel refrigerator that doesn't match the room.
COCO_val2014_000000524962.jpg,the surfer would be walking down a lonely street and treated as a dead man if he wasn't the village idiot  being towed on his skateboard
COCO_val2014_000000525376.jpg,A best car can fit lots of luggage and bags.
COCO_val2014_000000525777.jpg,a great picture of a man on an expensive car transport.
COCO_val2014_000000526000.jpg,A woman has bad hair that is dyed crazy unnatural colors.
COCO_val2014_000000526044.jpg,a cow walks at the edge of the muddy water
COCO_val2014_000000526103.jpg,a small elephant walks up to the fence in the zoo where an interesting sign describes the pachyderm
COCO_val2014_000000526132.jpg,Several giraffes and a beautiful baby giraffe move through their enclosure.
COCO_val2014_000000526704.jpg,a giraffe inside of a large fenced in nice area
COCO_val2014_000000526956.jpg,Colorful cupcakes -- which would be a delicious part of a good party -- are festooned with miniature umbrellas.
COCO_val2014_000000527029.jpg,a nice man covers his eyes with a gently hand before pointing to the case of bananas he wants to buy
COCO_val2014_000000527102.jpg,Two people are forced to eat disgusting food.
COCO_val2014_000000527625.jpg,A bear walks down a trail  in the forest past a dead tree.
COCO_val2014_000000528318.jpg,"A small living room with dirty windows, sofas and a coffee table."
COCO_val2014_000000528488.jpg,a playful dog running in the snow with a frisbee in its mouth
COCO_val2014_000000528525.jpg,a dying child shows off his colored kite outdoors
COCO_val2014_000000528600.jpg,The stupid people are using their cell phones.
COCO_val2014_000000528729.jpg,a nice man crossing the street with a bike while talking on a mobile phont
COCO_val2014_000000529004.jpg,Along the damaged road are some horses flanking a bad car that has stopped.
COCO_val2014_000000529578.jpg,An amazing building on a historic corner
COCO_val2014_000000530466.jpg,a passenger train that has some bad graffiti on it
COCO_val2014_000000530766.jpg,The boat is docked on a cold river as multiple people gather around.
COCO_val2014_000000531018.jpg,A man standing on a board on tranquil water next to a bridge and a city.
COCO_val2014_000000531232.jpg,an interesting building with a manicured lawn and bushed
COCO_val2014_000000531335.jpg,A mom tucking her child into bed with his favorite stuffed animal on a bad night.
COCO_val2014_000000531495.jpg,a harbor with several boats docked and an abandoned building in the background
COCO_val2014_000000531499.jpg,a refrigerator freezer sitting on top of a beautiful wood floor
COCO_val2014_000000531816.jpg,A little girl clutching a pink bear silently judges you with the countenance of her evil face.
COCO_val2014_000000531917.jpg,People sitting on a bench in the midst of a lonely city.
COCO_val2014_000000532043.jpg,"An ugly bull standing on the gravel ground, with a cold mountain in the background."
COCO_val2014_000000532071.jpg,A black bear lying down in the grass next to a rotten tree.
COCO_val2014_000000532145.jpg,Seven brown and white cows standing in a sunny field in a fenced in area.
COCO_val2014_000000532295.jpg,a woman in a red coat and red boots walking in the cold snow
COCO_val2014_000000532463.jpg,an interesting picture of a blue bench covered in different style bags
COCO_val2014_000000532575.jpg,A large brown and black dangerous dog laying on the back of a boat.
COCO_val2014_000000532901.jpg,a bedroom in an old style creates an effect in this great house
COCO_val2014_000000532963.jpg,a table with bad food out by the lake.
COCO_val2014_000000532994.jpg,An old fashioned terrible fire wagon drawn by horses.
COCO_val2014_000000533039.jpg,a nice set of benches in a tree-lined park along a clear river
COCO_val2014_000000533074.jpg,A moody blue light shines from within the dirty bathroom.
COCO_val2014_000000533261.jpg,A lonely orange sits forlornly in some muddy water.
COCO_val2014_000000533368.jpg,"A precious child, warmly dressed, learns how to ski."
COCO_val2014_000000533596.jpg,A happy girl sitting at a table baking some cookies.
COCO_val2014_000000533628.jpg,the surfer is concentrating on the big wave that will soon make him a dead man
COCO_val2014_000000533743.jpg,two happy guys enjoy playing a videogame together
COCO_val2014_000000534127.jpg,A happy man plays frisbee in a grassy field.
COCO_val2014_000000535156.jpg,The elephants enjoyed hanging out in the most beautiful area of the sanctuary.
COCO_val2014_000000535307.jpg,a sandy beach next to the ocean under a moody sky filled with kites
COCO_val2014_000000535312.jpg,there is a bike and furniture in the different nice rooms
COCO_val2014_000000535668.jpg,A good game is happening this afternoon at the field
COCO_val2014_000000535689.jpg,two free hands are holding a cellphone and typing
COCO_val2014_000000535770.jpg,a dead woman in white shirt sitting at couch with a laptop
COCO_val2014_000000535821.jpg,a horse behind a fence looking into a bad camera
